task_id,concept,prompt,target_text,target_first_token,target_token_count,layer,feature_id,feature_train_auroc,feature_test_auroc,feature_test_f1,position_policy,intervention_token_index,intervention_token_text,final_token_index,final_token_text,max_prompt_feature_token_index,max_prompt_feature_token_text,feature_activation,final_token_feature_activation,max_prompt_feature_activation,feature_active_at_intervention,feature_active_at_final_token,feature_active_anywhere,intervention,condition,control_id,random_control_count,delta_activation,perturbation_l2,execution_context_mean_logprob_drift,execution_context_js_drift,baseline_target_prob,modified_target_prob,target_prob_delta,target_logprob_delta,baseline_target_rank,modified_target_rank,target_rank_delta,baseline_target_sequence_logprob,modified_target_sequence_logprob,target_sequence_logprob_delta,baseline_target_mean_logprob,modified_target_mean_logprob,target_mean_logprob_delta,js_divergence,top1_changed
0,positive_sentiment,Sentiment: The meal was wonderful and the staff were kind. Label:, positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,12,.,14,:,12,.,13.987390518188477,0.0,13.987390518188477,1,0,1,amplify_2x,random_norm_matched,0,8,nan,13.98738956451416,0.02824115753173828,8.39379572425969e-06,0.00018077554705087095,0.0002038362144958228,2.3060667444951832e-05,0.12006092071533203,678,602,-76,-8.618254661560059,-8.498193740844727,0.12006092071533203,-8.618254661560059,-8.498193740844727,0.12006092071533203,0.0003367795143276453,0
0,positive_sentiment,Sentiment: The meal was wonderful and the staff were kind. Label:, positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,12,.,14,:,12,.,13.987390518188477,0.0,13.987390518188477,1,0,1,amplify_2x,random_norm_matched,1,8,nan,13.98738956451416,0.02824115753173828,8.39379572425969e-06,0.00018077554705087095,0.0001874665467767045,6.690999725833535e-06,0.03634452819824219,678,656,-22,-8.618254661560059,-8.581910133361816,0.03634452819824219,-8.618254661560059,-8.581910133361816,0.03634452819824219,7.130791345844045e-05,0
0,positive_sentiment,Sentiment: The meal was wonderful and the staff were kind. Label:, positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,12,.,14,:,12,.,13.987390518188477,0.0,13.987390518188477,1,0,1,amplify_2x,random_norm_matched,2,8,nan,13.987390518188477,0.02824115753173828,8.39379572425969e-06,0.00018077554705087095,0.00016433050041086972,-1.6445046640001237e-05,-0.09537601470947266,678,742,64,-8.618254661560059,-8.713630676269531,-0.09537601470947266,-8.618254661560059,-8.713630676269531,-0.09537601470947266,9.713783219922334e-05,0
0,positive_sentiment,Sentiment: The meal was wonderful and the staff were kind. Label:, positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,12,.,14,:,12,.,13.987390518188477,0.0,13.987390518188477,1,0,1,amplify_2x,random_norm_matched,3,8,nan,13.98738956451416,0.02824115753173828,8.39379572425969e-06,0.00018077554705087095,0.0001905917888507247,9.816241799853742e-06,0.052878379821777344,678,644,-34,-8.618254661560059,-8.565376281738281,0.052878379821777344,-8.618254661560059,-8.565376281738281,0.052878379821777344,7.900767377577722e-05,0
0,positive_sentiment,Sentiment: The meal was wonderful and the staff were kind. Label:, positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,12,.,14,:,12,.,13.987390518188477,0.0,13.987390518188477,1,0,1,amplify_2x,random_norm_matched,4,8,nan,13.987388610839844,0.02824115753173828,8.39379572425969e-06,0.00018077554705087095,0.00019244648865424097,1.1670941603370011e-05,0.0625619888305664,678,645,-33,-8.618254661560059,-8.555692672729492,0.0625619888305664,-8.618254661560059,-8.555692672729492,0.0625619888305664,0.00013891098205931485,0
0,positive_sentiment,Sentiment: The meal was wonderful and the staff were kind. Label:, positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,12,.,14,:,12,.,13.987390518188477,0.0,13.987390518188477,1,0,1,amplify_2x,random_norm_matched,5,8,nan,13.98738956451416,0.02824115753173828,8.39379572425969e-06,0.00018077554705087095,0.00017127007595263422,-9.50547109823674e-06,-0.05401420593261719,678,714,36,-8.618254661560059,-8.672268867492676,-0.05401420593261719,-8.618254661560059,-8.672268867492676,-0.05401420593261719,8.167285704985261e-05,0
0,positive_sentiment,Sentiment: The meal was wonderful and the staff were kind. Label:, positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,12,.,14,:,12,.,13.987390518188477,0.0,13.987390518188477,1,0,1,amplify_2x,random_norm_matched,6,8,nan,13.987388610839844,0.02824115753173828,8.39379572425969e-06,0.00018077554705087095,0.00015656907635275275,-2.420647069811821e-05,-0.14375877380371094,678,785,107,-8.618254661560059,-8.76201343536377,-0.14375877380371094,-8.618254661560059,-8.76201343536377,-0.14375877380371094,0.00014384128735400736,0
0,positive_sentiment,Sentiment: The meal was wonderful and the staff were kind. Label:, positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,12,.,14,:,12,.,13.987390518188477,0.0,13.987390518188477,1,0,1,amplify_2x,random_norm_matched,7,8,nan,13.98738956451416,0.02824115753173828,8.39379572425969e-06,0.00018077554705087095,0.00019697871175594628,1.6203164705075324e-05,0.08583927154541016,678,622,-56,-8.618254661560059,-8.532415390014648,0.08583927154541016,-8.618254661560059,-8.532415390014648,0.08583927154541016,0.00023108898312784731,0
1,positive_sentiment,"Sentiment: I loved the thoughtful, beautifully written novel. Label:", positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,11,.,13,:,11,.,12.546708106994629,0.0,12.546708106994629,1,0,1,ablate,sae_feature,-1,8,-12.546708106994629,12.546708106994629,-0.0009002685546875,6.4849809859879315e-06,1.8242340956931002e-05,1.9102917576674372e-05,8.605766197433695e-07,0.046095848083496094,3273,3135,-138,-10.911765098571777,-10.865669250488281,0.046095848083496094,-10.911765098571777,-10.865669250488281,0.046095848083496094,0.00014984258450567722,0
1,positive_sentiment,"Sentiment: I loved the thoughtful, beautifully written novel. Label:", positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,11,.,13,:,11,.,12.546708106994629,0.0,12.546708106994629,1,0,1,ablate,random_norm_matched,0,8,nan,12.546708106994629,-0.0009002685546875,6.4849809859879315e-06,1.8242340956931002e-05,1.6889278413145803e-05,-1.3530625437851995e-06,-0.07706642150878906,3273,3412,139,-10.911765098571777,-10.988831520080566,-0.07706642150878906,-10.911765098571777,-10.988831520080566,-0.07706642150878906,0.00013117969501763582,0
1,positive_sentiment,"Sentiment: I loved the thoughtful, beautifully written novel. Label:", positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,11,.,13,:,11,.,12.546708106994629,0.0,12.546708106994629,1,0,1,ablate,random_norm_matched,1,8,nan,12.546710014343262,-0.0009002685546875,6.4849809859879315e-06,1.8242340956931002e-05,1.7579739505890757e-05,-6.626014510402456e-07,-0.036998748779296875,3273,3305,32,-10.911765098571777,-10.948763847351074,-0.036998748779296875,-10.911765098571777,-10.948763847351074,-0.036998748779296875,0.00013484503142535686,0
1,positive_sentiment,"Sentiment: I loved the thoughtful, beautifully written novel. Label:", positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,11,.,13,:,11,.,12.546708106994629,0.0,12.546708106994629,1,0,1,ablate,random_norm_matched,2,8,nan,12.546708106994629,-0.0009002685546875,6.4849809859879315e-06,1.8242340956931002e-05,1.7620061043999158e-05,-6.222799129318446e-07,-0.034707069396972656,3273,3349,76,-10.911765098571777,-10.94647216796875,-0.034707069396972656,-10.911765098571777,-10.94647216796875,-0.034707069396972656,7.150541932787746e-05,0
1,positive_sentiment,"Sentiment: I loved the thoughtful, beautifully written novel. Label:", positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,11,.,13,:,11,.,12.546708106994629,0.0,12.546708106994629,1,0,1,ablate,random_norm_matched,3,8,nan,12.546708106994629,-0.0009002685546875,6.4849809859879315e-06,1.8242340956931002e-05,1.9178227375959978e-05,9.358864190289751e-07,0.050029754638671875,3273,3147,-126,-10.911765098571777,-10.861735343933105,0.050029754638671875,-10.911765098571777,-10.861735343933105,0.050029754638671875,8.264859206974506e-05,0
1,positive_sentiment,"Sentiment: I loved the thoughtful, beautifully written novel. Label:", positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,11,.,13,:,11,.,12.546708106994629,0.0,12.546708106994629,1,0,1,ablate,random_norm_matched,4,8,nan,12.546708106994629,-0.0009002685546875,6.4849809859879315e-06,1.8242340956931002e-05,1.9166218407917768e-05,9.238774509867653e-07,0.049404144287109375,3273,3186,-87,-10.911765098571777,-10.862360954284668,0.049404144287109375,-10.911765098571777,-10.862360954284668,0.049404144287109375,3.1727919122204185e-05,0
1,positive_sentiment,"Sentiment: I loved the thoughtful, beautifully written novel. Label:", positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,11,.,13,:,11,.,12.546708106994629,0.0,12.546708106994629,1,0,1,ablate,random_norm_matched,5,8,nan,12.546708106994629,-0.0009002685546875,6.4849809859879315e-06,1.8242340956931002e-05,1.786077336873859e-05,-3.8156758819241077e-07,-0.02113819122314453,3273,3363,90,-10.911765098571777,-10.932903289794922,-0.02113819122314453,-10.911765098571777,-10.932903289794922,-0.02113819122314453,8.856074418872595e-05,0
1,positive_sentiment,"Sentiment: I loved the thoughtful, beautifully written novel. Label:", positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,11,.,13,:,11,.,12.546708106994629,0.0,12.546708106994629,1,0,1,ablate,random_norm_matched,6,8,nan,12.546708106994629,-0.0009002685546875,6.4849809859879315e-06,1.8242340956931002e-05,1.8768381778500043e-05,5.260408215690404e-07,0.028428077697753906,3273,3204,-69,-10.911765098571777,-10.883337020874023,0.028428077697753906,-10.911765098571777,-10.883337020874023,0.028428077697753906,4.796628491021693e-05,0
1,positive_sentiment,"Sentiment: I loved the thoughtful, beautifully written novel. Label:", positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,11,.,13,:,11,.,12.546708106994629,0.0,12.546708106994629,1,0,1,ablate,random_norm_matched,7,8,nan,12.546708106994629,-0.0009002685546875,6.4849809859879315e-06,1.8242340956931002e-05,1.85332046385156e-05,2.9086368158459663e-07,0.01581859588623047,3273,3257,-16,-10.911765098571777,-10.895946502685547,0.01581859588623047,-10.911765098571777,-10.895946502685547,0.01581859588623047,3.669859142974019e-05,0
1,positive_sentiment,"Sentiment: I loved the thoughtful, beautifully written novel. Label:", positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,11,.,13,:,11,.,12.546708106994629,0.0,12.546708106994629,1,0,1,amplify_2x,sae_feature,-1,8,12.546708106994629,12.546708106994629,-0.0009002685546875,6.4849809859879315e-06,1.8242340956931002e-05,1.7444863260607235e-05,-7.974776963237673e-07,-0.04470062255859375,3273,3429,156,-10.911765098571777,-10.956465721130371,-0.04470062255859375,-10.911765098571777,-10.956465721130371,-0.04470062255859375,9.261193918064237e-05,0
1,positive_sentiment,"Sentiment: I loved the thoughtful, beautifully written novel. Label:", positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,11,.,13,:,11,.,12.546708106994629,0.0,12.546708106994629,1,0,1,amplify_2x,random_norm_matched,0,8,nan,12.546708106994629,-0.0009002685546875,6.4849809859879315e-06,1.8242340956931002e-05,1.8376780644757673e-05,1.344396878266707e-07,0.007342338562011719,3273,3250,-23,-10.911765098571777,-10.904422760009766,0.007342338562011719,-10.911765098571777,-10.904422760009766,0.007342338562011719,7.3466551839374e-05,0
1,positive_sentiment,"Sentiment: I loved the thoughtful, beautifully written novel. Label:", positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,11,.,13,:,11,.,12.546708106994629,0.0,12.546708106994629,1,0,1,amplify_2x,random_norm_matched,1,8,nan,12.546708106994629,-0.0009002685546875,6.4849809859879315e-06,1.8242340956931002e-05,1.868694380391389e-05,4.446028469828889e-07,0.024079322814941406,3273,3224,-49,-10.911765098571777,-10.887685775756836,0.024079322814941406,-10.911765098571777,-10.887685775756836,0.024079322814941406,3.191955329384655e-05,0
1,positive_sentiment,"Sentiment: I loved the thoughtful, beautifully written novel. Label:", positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,11,.,13,:,11,.,12.546708106994629,0.0,12.546708106994629,1,0,1,amplify_2x,random_norm_matched,2,8,nan,12.546707153320312,-0.0009002685546875,6.4849809859879315e-06,1.8242340956931002e-05,1.7263966583414003e-05,-9.783743735169992e-07,-0.05512428283691406,3273,3410,137,-10.911765098571777,-10.966889381408691,-0.05512428283691406,-10.911765098571777,-10.966889381408691,-0.05512428283691406,2.7819594833999872e-05,0
1,positive_sentiment,"Sentiment: I loved the thoughtful, beautifully written novel. Label:", positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,11,.,13,:,11,.,12.546708106994629,0.0,12.546708106994629,1,0,1,amplify_2x,random_norm_matched,3,8,nan,12.546708106994629,-0.0009002685546875,6.4849809859879315e-06,1.8242340956931002e-05,1.9176331989001483e-05,9.339910320704803e-07,0.04993152618408203,3273,3170,-103,-10.911765098571777,-10.861833572387695,0.04993152618408203,-10.911765098571777,-10.861833572387695,0.04993152618408203,4.4161897676531225e-05,0
1,positive_sentiment,"Sentiment: I loved the thoughtful, beautifully written novel. Label:", positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,11,.,13,:,11,.,12.546708106994629,0.0,12.546708106994629,1,0,1,amplify_2x,random_norm_matched,4,8,nan,12.546708106994629,-0.0009002685546875,6.4849809859879315e-06,1.8242340956931002e-05,1.8504424588172697e-05,2.620836312416941e-07,0.014264106750488281,3273,3261,-12,-10.911765098571777,-10.897500991821289,0.014264106750488281,-10.911765098571777,-10.897500991821289,0.014264106750488281,4.649523179978132e-05,0
1,positive_sentiment,"Sentiment: I loved the thoughtful, beautifully written novel. Label:", positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,11,.,13,:,11,.,12.546708106994629,0.0,12.546708106994629,1,0,1,amplify_2x,random_norm_matched,5,8,nan,12.546708106994629,-0.0009002685546875,6.4849809859879315e-06,1.8242340956931002e-05,1.8093000107910484e-05,-1.4934084902051836e-07,-0.008220672607421875,3273,3342,69,-10.911765098571777,-10.9199857711792,-0.008220672607421875,-10.911765098571777,-10.9199857711792,-0.008220672607421875,5.890079773962498e-05,0
1,positive_sentiment,"Sentiment: I loved the thoughtful, beautifully written novel. Label:", positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,11,.,13,:,11,.,12.546708106994629,0.0,12.546708106994629,1,0,1,amplify_2x,random_norm_matched,6,8,nan,12.546708106994629,-0.0009002685546875,6.4849809859879315e-06,1.8242340956931002e-05,1.7242749891011044e-05,-9.99591065919958e-07,-0.05635356903076172,3273,3393,120,-10.911765098571777,-10.968118667602539,-0.05635356903076172,-10.911765098571777,-10.968118667602539,-0.05635356903076172,5.378114292398095e-05,0
1,positive_sentiment,"Sentiment: I loved the thoughtful, beautifully written novel. Label:", positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,11,.,13,:,11,.,12.546708106994629,0.0,12.546708106994629,1,0,1,amplify_2x,random_norm_matched,7,8,nan,12.546709060668945,-0.0009002685546875,6.4849809859879315e-06,1.8242340956931002e-05,1.744610744935926e-05,-7.962335075717419e-07,-0.04462909698486328,3273,3367,94,-10.911765098571777,-10.95639419555664,-0.04462909698486328,-10.911765098571777,-10.95639419555664,-0.04462909698486328,4.500756040215492e-05,0
2,positive_sentiment,Sentiment: The service was fast and extremely helpful. Label:, positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,10,.,12,:,10,.,14.827260971069336,0.0,14.827260971069336,1,0,1,ablate,sae_feature,-1,8,-14.827260971069336,14.82726001739502,0.03220653533935547,2.2502499632537365e-05,0.011724600568413734,0.01315837912261486,0.001433778554201126,0.11536931991577148,12,10,-2,-4.446065902709961,-4.3306965827941895,0.11536931991577148,-4.446065902709961,-4.3306965827941895,0.11536931991577148,0.00046487947111018,0
2,positive_sentiment,Sentiment: The service was fast and extremely helpful. Label:, positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,10,.,12,:,10,.,14.827260971069336,0.0,14.827260971069336,1,0,1,ablate,random_norm_matched,0,8,nan,14.827259063720703,0.03220653533935547,2.2502499632537365e-05,0.011724600568413734,0.012287773191928864,0.0005631726235151291,0.04691505432128906,12,11,-1,-4.446065902709961,-4.399150848388672,0.04691505432128906,-4.446065902709961,-4.399150848388672,0.04691505432128906,0.00018835111404769123,0
2,positive_sentiment,Sentiment: The service was fast and extremely helpful. Label:, positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,10,.,12,:,10,.,14.827260971069336,0.0,14.827260971069336,1,0,1,ablate,random_norm_matched,1,8,nan,14.82726001739502,0.03220653533935547,2.2502499632537365e-05,0.011724600568413734,0.011347324587404728,-0.0003772759810090065,-0.03270721435546875,12,13,1,-4.446065902709961,-4.47877311706543,-0.03270721435546875,-4.446065902709961,-4.47877311706543,-0.03270721435546875,6.394156662281603e-05,0
2,positive_sentiment,Sentiment: The service was fast and extremely helpful. Label:, positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,10,.,12,:,10,.,14.827260971069336,0.0,14.827260971069336,1,0,1,ablate,random_norm_matched,2,8,nan,14.827260971069336,0.03220653533935547,2.2502499632537365e-05,0.011724600568413734,0.011962215416133404,0.00023761484771966934,0.020063400268554688,12,12,0,-4.446065902709961,-4.426002502441406,0.020063400268554688,-4.446065902709961,-4.426002502441406,0.020063400268554688,6.382309948094189e-05,0
2,positive_sentiment,Sentiment: The service was fast and extremely helpful. Label:, positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,10,.,12,:,10,.,14.827260971069336,0.0,14.827260971069336,1,0,1,ablate,random_norm_matched,3,8,nan,14.82726001739502,0.03220653533935547,2.2502499632537365e-05,0.011724600568413734,0.011634177528321743,-9.042304009199142e-05,-0.0077419281005859375,12,13,1,-4.446065902709961,-4.453807830810547,-0.0077419281005859375,-4.446065902709961,-4.453807830810547,-0.0077419281005859375,8.42802255647257e-05,0
2,positive_sentiment,Sentiment: The service was fast and extremely helpful. Label:, positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,10,.,12,:,10,.,14.827260971069336,0.0,14.827260971069336,1,0,1,ablate,random_norm_matched,4,8,nan,14.827260971069336,0.03220653533935547,2.2502499632537365e-05,0.011724600568413734,0.010695688426494598,-0.001028912141919136,-0.09184837341308594,12,13,1,-4.446065902709961,-4.537914276123047,-0.09184837341308594,-4.446065902709961,-4.537914276123047,-0.09184837341308594,0.0001413460704497993,0
2,positive_sentiment,Sentiment: The service was fast and extremely helpful. Label:, positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,10,.,12,:,10,.,14.827260971069336,0.0,14.827260971069336,1,0,1,ablate,random_norm_matched,5,8,nan,14.827259063720703,0.03220653533935547,2.2502499632537365e-05,0.011724600568413734,0.01106930710375309,-0.0006552934646606445,-0.05751323699951172,12,13,1,-4.446065902709961,-4.503579139709473,-0.05751323699951172,-4.446065902709961,-4.503579139709473,-0.05751323699951172,0.00014002967509441078,0
2,positive_sentiment,Sentiment: The service was fast and extremely helpful. Label:, positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,10,.,12,:,10,.,14.827260971069336,0.0,14.827260971069336,1,0,1,ablate,random_norm_matched,6,8,nan,14.82726001739502,0.03220653533935547,2.2502499632537365e-05,0.011724600568413734,0.01123933494091034,-0.0004852656275033951,-0.04226970672607422,12,13,1,-4.446065902709961,-4.488335609436035,-0.04226970672607422,-4.446065902709961,-4.488335609436035,-0.04226970672607422,0.00016016236622817814,0
2,positive_sentiment,Sentiment: The service was fast and extremely helpful. Label:, positive, positive,1,14,29229,0.9716435185185186,0.9869791666666667,0.7777777777777778,max_feature_activation,10,.,12,:,10,.,14.827260971069336,0.0,14.827260971069336,1,0,1,ablate,random_norm_matched,7,8,nan,14.82726001739502,0.03220653533935547,2.2502499632537365e-05,0.011724600568413734,0.010731621645390987,-0.000992978923022747,-0.08849477767944336,12,13,1,-4.446065902709961,-4.534560680389404,-0.08849477767944336,-4.446065902709961,-4.534560680389404,-0.08849477767944336,0.00032530096359550953,0
